"INSTEPTERM10","1","0","28","28","PF","50000","350000","3.80"
"INSTEPTERM10","1","0","28","28","ST","50000","350000","5.65"
"INSTEPTERM10","1","1","28","28","PP","50000","350000","7.75"
"INSTEPTERM10","1","1","28","28","PF","50000","350000","9.40"
"INSTEPTERM10","1","1","28","28","ST","50000","350000","12.45"
"INSTEPTERM10","1","0","29","29","PP","50000","350000","2.90"
"INSTEPTERM10","1","0","29","29","PF","50000","350000","3.90"
"INSTEPTERM10","1","0","29","29","ST","50000","350000","5.80"
"INSTEPTERM10","1","1","29","29","PP","50000","350000","8.00"
"INSTEPTERM10","1","1","29","29","PF","50000","350000","9.60"
"INSTEPTERM10","1","1","29","29","ST","50000","350000","12.65"
"INSTEPTERM10","1","0","30","30","PP","50000","350000","3.00"
"INSTEPTERM10","1","0","30","30","PF","50000","350000","4.05"
"INSTEPTERM10","1","0","30","30","ST","50000","350000","6.00"
"INSTEPTERM10","1","1","30","30","PP","50000","350000","8.25"
"INSTEPTERM10","1","1","30","30","PF","50000","350000","9.90"
"INSTEPTERM10","1","1","30","30","ST","50000","350000","13.00"
"INSTEPTERM10","1","0","31","31","PP","50000","350000","3.10"
"INSTEPTERM10","1","0","31","31","PF","50000","350000","4.20"
"INSTEPTERM10","1","0","31","31","ST","50000","350000","6.20"
"INSTEPTERM10","1","1","31","31","PP","50000","350000","8.50"
"INSTEPTERM10","1","1","31","31","PF","50000","350000","10.20"
"INSTEPTERM10","1","1","31","31","ST","50000","350000","13.45"
"INSTEPTERM10","1","0","32","32","PP","50000","350000","3.25"
"INSTEPTERM10","1","0","32","32","PF","50000","350000","4.30"
"INSTEPTERM10","1","0","32","32","ST","50000","350000","6.40"
"INSTEPTERM10","1","1","32","32","PP","50000","350000","8.70"
"INSTEPTERM10","1","1","32","32","PF","50000","350000","10.50"
"INSTEPTERM10","1","1","32","32","ST","50000","350000","14.00"
"INSTEPTERM10","1","0","33","33","PP","50000","350000","3.40"
"INSTEPTERM10","1","0","33","33","PF","50000","350000","4.50"
