Option Cd,Gender,tobacco use,min age,max age,class,min level,max level,rate
GIBRALTAR_L_WL,1,0,19,19,TC,20000,300000,5.98
GIBRALTAR_L_WL,1,1,66,66,PP,20000,300000,36.06
GIBRALTAR_L_WL,0,0,59,59,PP,20000,300000,13.93
GIBRALTAR_L_WL,0,1,37,37,PF,20000,300000,9.46
GIBRALTAR_L_WL,1,0,58,58,TF,20000,300000,29.27
GIBRALTAR_L_WL,1,0,32,32,PP,20000,300000,5.33
GIBRALTAR_L_WL,1,1,72,72,TC,20000,300000,104.72
GIBRALTAR_L_WL,0,1,19,19,ST,20000,300000,5.91
GIBRALTAR_L_WL,1,0,69,69,ST,20000,300000,36.99
GIBRALTAR_L_WL,1,1,52,52,PP,20000,300000,17.68
GIBRALTAR_L_WL,1,0,76,76,PF,20000,300000,80.26
